Date,Currency,Mean,Buy,Sell
03/02/2015,KES / TSHS,19.5815,19.5121,19.6509
03/02/2015,KES / RWF,7.5054,7.456,7.5547
03/02/2015,KES / BIF,17.1272,16.8415,17.4129
03/02/2015,AE DIRHAM,24.957,24.9378,24.9763
03/02/2015,CAN $,72.6316,72.5651,72.6981
03/02/2015,S FRANC,98.77,98.6419,98.898
03/02/2015,JPY (100),78.3323,78.2629,78.4017
03/02/2015,SW KRONER,11.0251,11.0148,11.0355
03/02/2015,NOR KRONER,11.9773,11.9643,11.9903
03/02/2015,DAN KRONER,13.9517,13.9401,13.9633
03/02/2015,IND RUPEE,1.4853,1.4841,1.4866
03/02/2015,HONGKONG DOLLAR,11.8212,11.8122,11.8301
03/02/2015,SINGAPORE DOLLAR,67.787,67.7306,67.8433
03/02/2015,SAUDI RIYAL,24.4091,24.3874,24.4308
03/02/2015,CHINESE YUAN,14.6505,14.6383,14.6628
03/02/2015,AUSTRALIAN $,70.2134,70.1373,70.2895
04/02/2015,NOR KRONER,12.1601,12.1488,12.1714
04/02/2015,IND RUPEE,1.4843,1.4831,1.4855
04/02/2015,HONGKONG DOLLAR,11.8119,11.8033,11.8205
04/02/2015,SINGAPORE DOLLAR,68.114,68.0442,68.1839
04/02/2015,SAUDI RIYAL,24.4035,24.3759,24.431
04/02/2015,CHINESE YUAN,14.6589,14.6478,14.6701
04/02/2015,AUSTRALIAN $,71.57,71.5133,71.6266
04/02/2015,SW KRONER,11.145,11.1328,11.1572
04/02/2015,JPY (100),77.8463,77.7764,77.9162
04/02/2015,AE DIRHAM,24.9346,24.9161,24.9531
04/02/2015,KES / TSHS,19.6537,19.5848,19.7226
04/02/2015,KES / RWF,7.5121,7.4629,7.5612
04/02/2015,KES / BIF,17.1425,16.8571,17.428
04/02/2015,US DOLLAR,91.5861,91.5194,91.6528
04/02/2015,STG POUND,138.8142,138.6822,138.9461
04/02/2015,SA RAND,8.0448,8.0358,8.0538
04/02/2015,KES / USHS,31.2821,31.2047,31.3595
04/02/2015,CAN $,73.8062,73.7465,73.8659
04/02/2015,S FRANC,98.9853,98.8972,99.0734
04/02/2015,DAN KRONER,14.1095,14.0981,14.1208
04/02/2015,EURO,105.0583,104.9744,105.1422
05/02/2015,SINGAPORE DOLLAR,67.8818,67.8252,67.9384
05/02/2015,AUSTRALIAN $,71.189,71.1056,71.2725
05/02/2015,SAUDI RIYAL,24.4005,24.3803,24.4207
05/02/2015,CHINESE YUAN,14.6393,14.6264,14.6522
05/02/2015,DAN KRONER,13.953,13.9419,13.9642
05/02/2015,JPY (100),78.1558,78.0827,78.2289
05/02/2015,SW KRONER,11.0452,11.0357,11.0547
05/02/2015,NOR KRONER,12.0163,12.0037,12.0289
05/02/2015,S FRANC,99.1613,99.036,99.2866
05/02/2015,AE DIRHAM,24.9263,24.908,24.9446
05/02/2015,CAN $,72.883,72.8129,72.953
05/02/2015,US DOLLAR,91.5556,91.4894,91.6217
05/02/2015,STG POUND,139.1811,139.0583,139.3039
05/02/2015,EURO,103.8258,103.745,103.9067
05/02/2015,SA RAND,7.9773,7.9681,7.9865
05/02/2015,KES / USHS,31.3144,31.2372,31.3916
05/02/2015,KES / TSHS,19.9333,19.8643,20.0023
05/02/2015,KES / RWF,7.5255,7.4764,7.5746
05/02/2015,KES / BIF,17.1483,16.8628,17.4337
05/02/2015,IND RUPEE,1.4801,1.4789,1.4813
05/02/2015,HONGKONG DOLLAR,11.8087,11.8002,11.8173
06/02/2015,AE DIRHAM,24.8653,24.8461,24.8846
06/02/2015,AUSTRALIAN $,71.6177,71.5496,71.6859
06/02/2015,US DOLLAR,91.3317,91.2622,91.4011
06/02/2015,STG POUND,140.09,139.9706,140.2094
06/02/2015,EURO,104.7508,104.6683,104.8333
06/02/2015,SA RAND,8.091,8.082,8.1001
06/02/2015,KES / USHS,31.3473,31.2688,31.4259
06/02/2015,KES / TSHS,20.026,19.956,20.0959
06/02/2015,KES / RWF,7.5604,7.4944,7.6264
06/02/2015,KES / BIF,17.0272,16.7405,17.3138
06/02/2015,CAN $,73.4591,73.3855,73.5327
06/02/2015,S FRANC,98.908,98.8221,98.9939
06/02/2015,JPY (100),77.8483,77.7825,77.9142
06/02/2015,SW KRONER,11.0984,11.0879,11.1088
06/02/2015,NOR KRONER,12.1419,12.1295,12.1544
06/02/2015,DAN KRONER,14.0727,14.0611,14.0842
06/02/2015,IND RUPEE,1.4789,1.4776,1.4801
06/02/2015,HONGKONG DOLLAR,11.7817,11.7727,11.7906
06/02/2015,SINGAPORE DOLLAR,67.9021,67.8479,67.9562
06/02/2015,SAUDI RIYAL,24.3343,24.3126,24.3561
06/02/2015,CHINESE YUAN,14.634,14.6221,14.646
06/02/2015,AUSTRALIAN $,71.6177,71.5496,71.6859
09/02/2015,S FRANC,98.7333,98.5925,98.8741
09/02/2015,JPY (100),76.8608,76.8029,76.9187
09/02/2015,SW KRONER,10.8815,10.8716,10.8915
09/02/2015,NOR KRONER,12.0116,12.0012,12.022
09/02/2015,DAN KRONER,13.9075,13.8961,13.919
09/02/2015,IND RUPEE,1.4706,1.4695,1.4717
09/02/2015,HONGKONG DOLLAR,11.7786,11.7707,11.7865
09/02/2015,CAN $,72.9905,72.9241,73.0568
09/02/2015,KES / TSHS,20.0508,19.9826,20.119
09/02/2015,KES / RWF,7.5451,7.4962,7.5939
09/02/2015,KES / BIF,17.1928,16.9075,17.4781
09/02/2015,AE DIRHAM,24.8617,24.8447,24.8787
09/02/2015,EURO,103.4872,103.4039,103.5706
09/02/2015,SA RAND,7.9352,7.9271,7.9433
09/02/2015,KES / USHS,31.3191,31.2434,31.3948
09/02/2015,STG POUND,139.3431,139.225,139.4611
09/02/2015,US DOLLAR,91.3183,91.2572,91.3794
09/02/2015,SINGAPORE DOLLAR,67.5032,67.453,67.5534
09/02/2015,SAUDI RIYAL,24.336,24.3171,24.3549
09/02/2015,CHINESE YUAN,14.6135,14.6026,14.6245
09/02/2015,AUSTRALIAN $,70.9452,70.8795,71.011
10/02/2015,US DOLLAR,91.5967,91.5244,91.6689
10/02/2015,STG POUND,139.6672,139.5433,139.7911
10/02/2015,EURO,103.7917,103.6906,103.8928
10/02/2015,SA RAND,7.9039,7.8955,7.9124
10/02/2015,KES / USHS,31.2785,31.1992,31.3577
10/02/2015,KES / TSHS,19.9789,19.9086,20.0493
10/02/2015,KES / RWF,7.5221,7.4725,7.5717
10/02/2015,KES / BIF,17.1405,17.0178,17.2631
10/02/2015,AE DIRHAM,24.9375,24.9175,24.9575
10/02/2015,CAN $,73.5362,73.4664,73.606
10/02/2015,S FRANC,99.1683,99.0203,99.3162
10/02/2015,JPY (100),77.2381,77.1707,77.3055
10/02/2015,SW KRONER,10.978,10.9667,10.9894
10/02/2015,NOR KRONER,12.0738,12.0603,12.0873
10/02/2015,DAN KRONER,13.9438,13.9317,13.9558
10/02/2015,IND RUPEE,1.478,1.4767,1.4792
10/02/2015,HONGKONG DOLLAR,11.814,11.8047,11.8234
10/02/2015,SINGAPORE DOLLAR,67.689,67.6106,67.7673
10/02/2015,SAUDI RIYAL,24.4128,24.3916,24.434
10/02/2015,CHINESE YUAN,14.6746,14.6627,14.6865
10/02/2015,AUSTRALIAN $,71.6836,71.6087,71.7584
11/02/2015,AUSTRALIAN $,71.2441,71.176,71.3121
11/02/2015,CHINESE YUAN,14.6705,14.6591,14.6819
11/02/2015,SAUDI RIYAL,24.4098,24.3908,24.4288
11/02/2015,SINGAPORE DOLLAR,67.5046,67.455,67.5542
11/02/2015,US DOLLAR,91.5733,91.5094,91.6372
11/02/2015,STG POUND,139.5364,139.4433,139.6294
11/02/2015,EURO,103.6392,103.5533,103.725
11/02/2015,SA RAND,7.8422,7.8334,7.851
11/02/2015,KES / USHS,31.281,31.2209,31.341
11/02/2015,KES / TSHS,19.984,19.9155,20.0526
11/02/2015,KES / RWF,7.5241,7.4751,7.573
11/02/2015,KES / BIF,17.1449,16.86,17.4299
11/02/2015,AE DIRHAM,24.9311,24.9134,24.9489
11/02/2015,CAN $,72.7726,72.7016,72.8436
11/02/2015,S FRANC,98.8166,98.705,98.9282
11/02/2015,JPY (100),76.5984,76.5385,76.6582
11/02/2015,SW KRONER,10.9993,10.9896,11.0089
11/02/2015,NOR KRONER,12.0745,12.0629,12.0862
11/02/2015,DAN KRONER,13.9235,13.9127,13.9343
11/02/2015,IND RUPEE,1.4735,1.4724,1.4747
11/02/2015,HONGKONG DOLLAR,11.8098,11.8016,11.8181
12/02/2015,AUSTRALIAN $,70.0941,70.0177,70.1705
12/02/2015,CHINESE YUAN,14.6583,14.6458,14.6709
12/02/2015,SAUDI RIYAL,24.4051,24.3864,24.4237
12/02/2015,SINGAPORE DOLLAR,67.191,67.1244,67.2576
12/02/2015,HONGKONG DOLLAR,11.8077,11.7994,11.8159
12/02/2015,IND RUPEE,1.4665,1.4653,1.4678
12/02/2015,DAN KRONER,13.9141,13.9033,13.9248
12/02/2015,NOR KRONER,11.9554,11.9408,11.97
12/02/2015,SW KRONER,10.9247,10.9125,10.9369
12/02/2015,JPY (100),76.083,76.0204,76.1456
12/02/2015,S FRANC,98.5516,98.4616,98.6416
12/02/2015,CAN $,72.4839,72.4276,72.5402
12/02/2015,AE DIRHAM,24.926,24.9083,24.9437
12/02/2015,KES / BIF,17.1484,17.0272,17.2695
12/02/2015,KES / RWF,7.5256,7.4767,7.5746
12/02/2015,KES / TSHS,19.9554,19.8868,20.0239
12/02/2015,KES / USHS,31.3694,31.2929,31.4459
12/02/2015,SA RAND,7.7154,7.708,7.7227
12/02/2015,EURO,103.5875,103.505,103.67
12/02/2015,STG POUND,139.4672,139.3522,139.5822
12/02/2015,US DOLLAR,91.5544,91.4906,91.6183
13/02/2015,US DOLLAR,91.5422,91.47,91.6144
13/02/2015,STG POUND,141.1111,140.9761,141.2461
13/02/2015,EURO,104.6697,104.5828,104.7567
13/02/2015,SA RAND,7.8211,7.8119,7.8303
13/02/2015,KES / USHS,31.4063,31.3269,31.4857
13/02/2015,KES / TSHS,19.9581,19.8877,20.0284
13/02/2015,KES / RWF,7.5266,7.477,7.5763
13/02/2015,KES / BIF,17.1508,16.8642,17.4374
13/02/2015,AE DIRHAM,24.923,24.9027,24.9434
13/02/2015,CAN $,73.2866,73.217,73.3561
13/02/2015,S FRANC,98.6765,98.5881,98.765
13/02/2015,JPY (100),77.2345,77.1573,77.3118
13/02/2015,SW KRONER,10.8823,10.8718,10.8929
13/02/2015,NOR KRONER,12.0044,11.9926,12.0163
13/02/2015,DAN KRONER,14.0633,14.0511,14.0755
13/02/2015,IND RUPEE,1.4736,1.4722,1.475
13/02/2015,HONGKONG DOLLAR,11.8049,11.7956,11.8142
13/02/2015,SINGAPORE DOLLAR,67.6462,67.5803,67.7121
13/02/2015,SAUDI RIYAL,24.3999,24.379,24.4208
13/02/2015,CHINESE YUAN,14.6653,14.6525,14.678
13/02/2015,AUSTRALIAN $,71.316,71.2551,71.3768
16/02/2015,US DOLLAR,91.5567,91.4872,91.6261
16/02/2015,STG POUND,141.3008,141.1778,141.4239
16/02/2015,EURO,104.4953,104.3972,104.5933
16/02/2015,SA RAND,7.8472,7.8378,7.8565
16/02/2015,KES / USHS,31.3468,31.2684,31.4252
16/02/2015,KES / TSHS,19.9331,19.8633,20.0028
16/02/2015,KES / RWF,7.4599,7.4106,7.5092
16/02/2015,KES / BIF,17.006,16.8838,17.1281
16/02/2015,AE DIRHAM,24.9266,24.9074,24.9459
16/02/2015,CAN $,73.6756,73.6019,73.7493
16/02/2015,S FRANC,98.5223,98.3945,98.65
16/02/2015,JPY (100),77.2728,77.1979,77.3477
16/02/2015,SW KRONER,10.8968,10.8871,10.9066
16/02/2015,NOR KRONER,12.0976,12.086,12.1091
16/02/2015,DAN KRONER,14.0399,14.027,14.0527
16/02/2015,IND RUPEE,1.4722,1.471,1.4734
16/02/2015,HONGKONG DOLLAR,11.8036,11.7946,11.8125
16/02/2015,SINGAPORE DOLLAR,67.5595,67.5033,67.6158
16/02/2015,SAUDI RIYAL,24.4037,24.3771,24.4304
16/02/2015,CHINESE YUAN,14.6542,14.6419,14.6665
16/02/2015,AUSTRALIAN $,71.2769,71.2045,71.3493
17/02/2015,US DOLLAR,91.5367,91.4644,91.6089
17/02/2015,STG POUND,140.7875,140.6572,140.9178
17/02/2015,EURO,104.0181,103.9217,104.1144
17/02/2015,SA RAND,7.8633,7.8545,7.872
17/02/2015,KES / USHS,31.2662,31.1869,31.3455
17/02/2015,KES / TSHS,19.992,19.9216,20.0624
17/02/2015,KES / RWF,7.5162,7.4665,7.5658
17/02/2015,KES / BIF,17.0938,16.9711,17.2165
17/02/2015,AE DIRHAM,24.9212,24.9012,24.9412
17/02/2015,CAN $,73.5678,73.489,73.6465
17/02/2015,S FRANC,98.2101,98.0642,98.3561
17/02/2015,JPY (100),77.2494,77.1787,77.3201
17/02/2015,SW KRONER,10.8947,10.8846,10.9048
17/02/2015,NOR KRONER,12.1076,12.0905,12.1248
17/02/2015,DAN KRONER,13.9755,13.9634,13.9876
17/02/2015,IND RUPEE,1.4703,1.4689,1.4717
17/02/2015,HONGKONG DOLLAR,11.7999,11.7906,11.8092
17/02/2015,SINGAPORE DOLLAR,67.5423,67.4666,67.618
17/02/2015,SAUDI RIYAL,24.3997,24.3788,24.4206
17/02/2015,CHINESE YUAN,14.6363,14.6242,14.6483
17/02/2015,AUSTRALIAN $,71.3529,71.2691,71.4366
18/02/2015,KES / USHS,31.3165,31.238,31.395
18/02/2015,US DOLLAR,91.4217,91.3522,91.4911
18/02/2015,STG POUND,140.3767,140.2439,140.5094
18/02/2015,EURO,104.2992,104.205,104.3933
18/02/2015,SA RAND,7.8295,7.8202,7.8388
18/02/2015,KES / TSHS,20.0719,20.0019,20.1418
18/02/2015,KES / RWF,7.5256,7.4761,7.5751
18/02/2015,KES / BIF,17.1734,16.8869,17.4599
18/02/2015,AE DIRHAM,24.8899,24.8706,24.9091
18/02/2015,CAN $,73.7272,73.6652,73.7891
18/02/2015,S FRANC,97.6781,97.5256,97.8305
18/02/2015,JPY (100),76.8346,76.7666,76.9027
18/02/2015,SW KRONER,10.9733,10.9623,10.9844
18/02/2015,NOR KRONER,12.1563,12.1431,12.1696
18/02/2015,DAN KRONER,14.0102,13.9986,14.0218
18/02/2015,IND RUPEE,1.4687,1.4675,1.47
18/02/2015,HONGKONG DOLLAR,11.7865,11.7775,11.7954
18/02/2015,SINGAPORE DOLLAR,67.2985,67.24,67.3571
18/02/2015,SAUDI RIYAL,24.37,24.3502,24.3898
18/02/2015,CHINESE YUAN,14.6155,14.6033,14.6278
18/02/2015,AUSTRALIAN $,71.5329,71.474,71.5918
19/02/2015,US DOLLAR,91.3639,91.2917,91.4361
19/02/2015,STG POUND,141.2019,141.085,141.3189
19/02/2015,EURO,104.3269,104.2361,104.4178
19/02/2015,SA RAND,7.8715,7.8625,7.8804
19/02/2015,KES / USHS,31.3582,31.2787,31.4377
19/02/2015,KES / TSHS,20.0846,20.014,20.1552
19/02/2015,KES / RWF,7.5304,7.4806,7.5801
19/02/2015,KES / BIF,17.1843,16.897,17.4715
19/02/2015,AE DIRHAM,24.8741,24.8541,24.8941
19/02/2015,CAN $,73.3523,73.2737,73.4309
19/02/2015,S FRANC,97.077,96.9332,97.2207
19/02/2015,JPY (100),76.9866,76.9161,77.0572
19/02/2015,SW KRONER,10.9525,10.9401,10.9649
19/02/2015,NOR KRONER,12.1616,12.1479,12.1752
19/02/2015,DAN KRONER,14.0162,14.0037,14.0287
19/02/2015,IND RUPEE,1.4716,1.4702,1.473
19/02/2015,HONGKONG DOLLAR,11.7767,11.7674,11.786
19/02/2015,SINGAPORE DOLLAR,67.3006,67.2449,67.3563
19/02/2015,SAUDI RIYAL,24.3546,24.3341,24.3752
19/02/2015,CHINESE YUAN,14.6063,14.5936,14.619
19/02/2015,AUSTRALIAN $,71.3461,71.2714,71.4207
20/02/2015,US DOLLAR,91.4017,91.325,91.4783
20/02/2015,STG POUND,140.9822,140.8544,141.11
20/02/2015,EURO,103.8556,103.7689,103.9422
20/02/2015,SA RAND,7.8389,7.829,7.8488
20/02/2015,KES / USHS,31.3452,31.2642,31.4262
20/02/2015,KES / TSHS,20.131,20.0594,20.2026
20/02/2015,KES / RWF,7.5273,7.4772,7.5773
20/02/2015,KES / BIF,17.06,16.9363,17.1837
20/02/2015,AE DIRHAM,24.8851,24.8639,24.9063
20/02/2015,CAN $,73.2297,73.1478,73.3117
20/02/2015,S FRANC,96.2224,96.1316,96.3133
20/02/2015,JPY (100),76.8727,76.8018,76.9437
20/02/2015,SW KRONER,10.8419,10.8286,10.8553
20/02/2015,NOR KRONER,12.0408,12.0283,12.0533
20/02/2015,DAN KRONER,13.9513,13.9385,13.964
20/02/2015,IND RUPEE,1.4684,1.4671,1.4698
20/02/2015,HONGKONG DOLLAR,11.7833,11.7734,11.7932
20/02/2015,SINGAPORE DOLLAR,67.1849,67.1162,67.2536
20/02/2015,SAUDI RIYAL,24.3637,24.3423,24.3851
20/02/2015,CHINESE YUAN,14.6123,14.5989,14.6258
20/02/2015,AUSTRALIAN $,71.3299,71.2426,71.4171
23/02/2015,US DOLLAR,91.4008,91.3256,91.4761
23/02/2015,STG POUND,140.5992,140.4739,140.7244
23/02/2015,EURO,104.0025,103.9183,104.0867
23/02/2015,SA RAND,7.8469,7.8378,7.8561
23/02/2015,KES / USHS,31.4221,31.3415,31.5027
23/02/2015,KES / TSHS,20.0546,19.9834,20.1258
23/02/2015,KES / RWF,7.5383,7.4883,7.5882
23/02/2015,KES / BIF,17.0373,16.7497,17.3248
23/02/2015,AE DIRHAM,24.8849,24.864,24.9057
23/02/2015,CAN $,72.783,72.7056,72.8603
23/02/2015,S FRANC,96.8537,96.7329,96.9746
23/02/2015,JPY (100),76.8107,76.7442,76.8771
23/02/2015,SW KRONER,10.898,10.8871,10.909
23/02/2015,NOR KRONER,12.111,12.094,12.1279
23/02/2015,DAN KRONER,13.9356,13.922,13.9492
23/02/2015,IND RUPEE,1.4694,1.4681,1.4707
23/02/2015,HONGKONG DOLLAR,11.7833,11.7736,11.793
23/02/2015,SINGAPORE DOLLAR,67.1695,67.0919,67.247
23/02/2015,SAUDI RIYAL,24.3635,24.3418,24.3852
23/02/2015,CHINESE YUAN,14.6122,14.599,14.6254
23/02/2015,AUSTRALIAN $,71.6217,71.5444,71.699
24/02/2015,US DOLLAR,91.4167,91.3417,91.4917
24/02/2015,STG POUND,141.0911,140.9583,141.2239
24/02/2015,EURO,103.5297,103.4411,103.6183
24/02/2015,SA RAND,7.8409,7.8317,7.85
24/02/2015,KES / USHS,31.4495,31.369,31.53
24/02/2015,KES / TSHS,20.073,20.0018,20.1441
24/02/2015,KES / RWF,7.526,7.4761,7.576
24/02/2015,KES / BIF,17.1743,16.8868,17.4619
24/02/2015,AE DIRHAM,24.8892,24.8684,24.9099
24/02/2015,CAN $,72.5529,72.4876,72.6182
24/02/2015,S FRANC,96.1674,96.0177,96.3172
24/02/2015,JPY (100),76.7208,76.6418,76.7999
24/02/2015,SW KRONER,10.8497,10.8393,10.8602
24/02/2015,NOR KRONER,11.985,11.97,12
24/02/2015,DAN KRONER,13.8839,13.8714,13.8965
24/02/2015,IND RUPEE,1.4681,1.4667,1.4694
24/02/2015,HONGKONG DOLLAR,11.7864,11.7768,11.7961
24/02/2015,SINGAPORE DOLLAR,67.1688,67.1087,67.2288
24/02/2015,SAUDI RIYAL,24.3723,24.3513,24.3932
24/02/2015,CHINESE YUAN,14.6147,14.6016,14.6279
24/02/2015,AUSTRALIAN $,70.9988,70.9177,71.0799
25/02/2015,US DOLLAR,91.4106,91.3467,91.4744
25/02/2015,STG POUND,141.4594,141.3433,141.5756
25/02/2015,EURO,103.7442,103.6539,103.8344
25/02/2015,SA RAND,7.9633,7.9549,7.9716
25/02/2015,KES / USHS,31.5063,31.4295,31.583
25/02/2015,KES / TSHS,19.7188,19.6776,19.7599
25/02/2015,KES / RWF,7.5375,7.4884,7.5865
25/02/2015,KES / BIF,17.1755,16.89,17.461
25/02/2015,AE DIRHAM,24.8875,24.8698,24.9052
25/02/2015,CAN $,73.3456,73.2766,73.4145
25/02/2015,S FRANC,96.3079,96.1746,96.4412
25/02/2015,JPY (100),76.932,76.8717,76.9922
25/02/2015,SW KRONER,10.8838,10.8742,10.8933
25/02/2015,NOR KRONER,12.0285,12.0161,12.0409
25/02/2015,DAN KRONER,13.907,13.8951,13.9188
25/02/2015,IND RUPEE,1.4729,1.4717,1.4742
25/02/2015,HONGKONG DOLLAR,11.7873,11.7791,11.7955
25/02/2015,SINGAPORE DOLLAR,67.3771,67.3251,67.4292
25/02/2015,SAUDI RIYAL,24.3722,24.3539,24.3906
25/02/2015,CHINESE YUAN,14.6041,14.5935,14.6146
25/02/2015,AUSTRALIAN $,72.0132,71.9446,72.0819
26/02/2015,US DOLLAR,91.4189,91.3494,91.4883
26/02/2015,STG POUND,142.1031,141.9611,142.245
26/02/2015,EURO,103.9014,103.8044,103.9983
26/02/2015,SA RAND,7.9755,7.9659,7.985
26/02/2015,KES / USHS,31.5253,31.4466,31.6039
26/02/2015,KES / TSHS,19.9084,19.8386,19.9782
26/02/2015,KES / RWF,7.5368,7.4873,7.5863
26/02/2015,KES / BIF,17.1739,16.8874,17.4604
26/02/2015,AE DIRHAM,24.8898,24.8705,24.909
26/02/2015,CAN $,73.5766,73.5088,73.6443
26/02/2015,S FRANC,96.3115,96.2282,96.3948
26/02/2015,JPY (100),76.8452,76.7771,76.9133
26/02/2015,SW KRONER,11.0223,11.0119,11.0327
26/02/2015,NOR KRONER,12.1269,12.1137,12.1402
26/02/2015,DAN KRONER,13.9131,13.9013,13.925
26/02/2015,IND RUPEE,1.4755,1.4742,1.4767
26/02/2015,HONGKONG DOLLAR,11.7882,11.7793,11.7972
26/02/2015,SINGAPORE DOLLAR,67.5052,67.4415,67.5689
26/02/2015,SAUDI RIYAL,24.3758,24.356,24.3956
26/02/2015,CHINESE YUAN,14.6041,14.5919,14.6164
26/02/2015,AUSTRALIAN $,71.7638,71.6819,71.8458
27/02/2015,US DOLLAR,91.4231,91.355,91.4911
27/02/2015,STG POUND,141.1808,141.0461,141.3156
27/02/2015,EURO,102.5069,102.4161,102.5978
27/02/2015,SA RAND,7.9223,7.9136,7.9309
27/02/2015,KES / USHS,31.666,31.5878,31.7443
27/02/2015,KES / TSHS,20.0716,20.0019,20.1412
27/02/2015,KES / RWF,7.5364,7.4871,7.5858
27/02/2015,KES / BIF,17.021,16.8989,17.143
27/02/2015,AE DIRHAM,24.8909,24.872,24.9098
27/02/2015,CAN $,73.2029,73.1308,73.275
27/02/2015,S FRANC,96.316,96.1935,96.4384
27/02/2015,JPY (100),76.7069,76.6401,76.7736
27/02/2015,SW KRONER,10.8913,10.8813,10.9014
27/02/2015,NOR KRONER,11.9546,11.9418,11.9674
27/02/2015,DAN KRONER,13.7334,13.7223,13.7444
27/02/2015,IND RUPEE,1.4793,1.478,1.4807
27/02/2015,HONGKONG DOLLAR,11.7883,11.7795,11.7971
27/02/2015,SINGAPORE DOLLAR,67.3814,67.3064,67.4564
27/02/2015,SAUDI RIYAL,24.3769,24.3574,24.3963
27/02/2015,CHINESE YUAN,14.5816,14.5704,14.5928
27/02/2015,AUSTRALIAN $,71.3466,71.266,71.4271
02/03/2015,US DOLLAR,91.4139,91.3444,91.4833
02/03/2015,STG POUND,140.8186,140.7061,140.9311
02/03/2015,EURO,102.2206,102.1361,102.305
02/03/2015,SA RAND,7.8259,7.8166,7.8352
02/03/2015,KES / USHS,31.6145,31.5358,31.6932
02/03/2015,KES / TSHS,20.0189,19.949,20.0888
02/03/2015,KES / RWF,7.5372,7.4877,7.5867
02/03/2015,KES / BIF,17.0227,16.9003,17.145
02/03/2015,AE DIRHAM,24.8884,24.8692,24.9077
02/03/2015,CAN $,73.1194,73.0463,73.1925
02/03/2015,S FRANC,95.6863,95.5886,95.784
02/03/2015,JPY (100),76.3022,76.2284,76.3761
02/03/2015,SW KRONER,10.9399,10.9277,10.9522
02/03/2015,NOR KRONER,11.9231,11.9082,11.938
02/03/2015,DAN KRONER,13.6974,13.686,13.7089
02/03/2015,IND RUPEE,1.4778,1.4764,1.4791
02/03/2015,HONGKONG DOLLAR,11.7873,11.7783,11.7962
02/03/2015,SINGAPORE DOLLAR,67.0313,66.9779,67.0846
02/03/2015,SAUDI RIYAL,24.3754,24.3559,24.3949
02/03/2015,CHINESE YUAN,14.5712,14.559,14.5834
02/03/2015,AUSTRALIAN $,71.0697,70.9929,71.1466
03/03/2015,US DOLLAR,91.4144,91.3506,91.4783
03/03/2015,STG POUND,140.6908,140.5706,140.8111
03/03/2015,EURO,102.3758,102.29,102.4617
03/03/2015,SA RAND,7.7962,7.7883,7.8041
03/03/2015,KES / USHS,31.669,31.5922,31.7458
03/03/2015,KES / TSHS,20.0735,20.0047,20.1422
03/03/2015,KES / RWF,7.5371,7.4881,7.5862
03/03/2015,KES / BIF,17.0959,16.9745,17.2172
03/03/2015,AE DIRHAM,24.8886,24.8708,24.9063
03/03/2015,CAN $,73.0819,73.0162,73.1476
03/03/2015,S FRANC,95.492,95.3953,95.5886
03/03/2015,JPY (100),76.392,76.3226,76.4613
03/03/2015,SW KRONER,10.9823,10.9726,10.992
03/03/2015,NOR KRONER,11.9029,11.8923,11.9136
03/03/2015,DAN KRONER,13.7393,13.7287,13.7499
03/03/2015,IND RUPEE,1.478,1.4767,1.4793
03/03/2015,HONGKONG DOLLAR,11.7889,11.7806,11.7971
03/03/2015,SINGAPORE DOLLAR,67.0809,67.0315,67.1302
03/03/2015,SAUDI RIYAL,24.3752,24.3576,24.3929
03/03/2015,CHINESE YUAN,14.5686,14.5579,14.5794
03/03/2015,AUSTRALIAN $,71.6232,71.5549,71.6916
04/03/2015,US DOLLAR,91.3267,91.2656,91.3878
04/03/2015,STG POUND,140.1775,140.0633,140.2917
04/03/2015,EURO,102.0031,101.9294,102.0767
04/03/2015,SA RAND,7.7662,7.758,7.7744
04/03/2015,KES / USHS,31.8637,31.7876,31.9398
04/03/2015,KES / TSHS,20.0599,19.9917,20.1281
04/03/2015,KES / RWF,7.5444,7.4955,7.5932
04/03/2015,KES / BIF,17.0511,16.7659,17.3362
04/03/2015,AE DIRHAM,24.8647,24.8477,24.8816
04/03/2015,CAN $,73.0263,72.9599,73.0927
04/03/2015,S FRANC,94.9589,94.8706,95.0471
04/03/2015,JPY (100),76.3122,76.258,76.3665
04/03/2015,SW KRONER,11.0288,11.0201,11.0374
04/03/2015,NOR KRONER,11.8346,11.8229,11.8464
04/03/2015,DAN KRONER,13.6856,13.6754,13.6958
04/03/2015,IND RUPEE,1.4761,1.475,1.4772
04/03/2015,HONGKONG DOLLAR,11.7762,11.7683,11.7841
04/03/2015,SINGAPORE DOLLAR,66.9698,66.92,67.0195
04/03/2015,SAUDI RIYAL,24.3518,24.3316,24.372
04/03/2015,CHINESE YUAN,14.5617,14.5517,14.5717
04/03/2015,AUSTRALIAN $,71.3946,71.3149,71.4744
05/03/2015,US DOLLAR,91.1708,91.1056,91.2361
05/03/2015,STG POUND,138.9631,138.8356,139.0906
05/03/2015,EURO,100.6244,100.54,100.7089
05/03/2015,SA RAND,7.7159,7.7077,7.724
05/03/2015,KES / USHS,32.3021,32.2241,32.38
05/03/2015,KES / TSHS,20.1819,20.1127,20.2512
05/03/2015,KES / RWF,7.5573,7.508,7.6066
05/03/2015,KES / BIF,17.0802,16.7938,17.3667
05/03/2015,AE DIRHAM,24.8222,24.8041,24.8403
05/03/2015,CAN $,73.2472,73.183,73.3115
05/03/2015,S FRANC,94.4091,94.3317,94.4864
05/03/2015,JPY (100),76.0581,75.9973,76.1189
